testament,book_id,book_name,chapter,verse,word_index,o,r_before,r_after
ВЗ,genesis,Бытие,29,23,0,וַיְהִ֣י,"и, оно был",и было
ВЗ,genesis,Бытие,29,23,8,אֵלָ֑יו,"к, его",к нему
ВЗ,genesis,Бытие,29,25,0,וַיְהִ֣י,"и, оно был",и было
ВЗ,genesis,Бытие,29,28,7,ל֛וֹ,"к, его",к нему
ВЗ,genesis,Бытие,29,31,1,יְהוָה֙,Яхве,Господь
ВЗ,genesis,Бытие,29,32,11,יְהוָה֙,Яхве,Господь
ВЗ,genesis,Бытие,29,33,7,יְהוָה֙,Яхве,Господь
ВЗ,genesis,Бытие,29,34,12,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,29,35,8,יְהוָ֔ה,Яхве,Господь
ВЗ,genesis,Бытие,30,4,1,ל֛וֹ,"к, его",к нему
ВЗ,genesis,Бытие,30,20,12,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,30,24,4,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,30,24,6,יְהוָ֛ה,Яхве,Господь
ВЗ,genesis,Бытие,30,25,0,וַיְהִ֕י,"и, оно был",и было
ВЗ,genesis,Бытие,30,27,1,אֵלָיו֙,"к, его",к нему
ВЗ,genesis,Бытие,30,27,10,יְהוָ֖ה,Яхве,Господь
ВЗ,genesis,Бытие,30,29,1,אֵלָ֔יו,"к, его",к нему
ВЗ,genesis,Бытие,30,30,9,יְהוָ֛ה,Яхве,Господь
ВЗ,genesis,Бытие,30,41,0,וְהָיָ֗ה,"и, оно был",и было
ВЗ,genesis,Бытие,30,42,4,וְהָיָ֤ה,"и, оно был",и было
ВЗ,genesis,Бытие,30,43,5,לוֹ֙,"к, его",к нему
ВЗ,genesis,Бытие,31,1,5,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,31,3,1,יְהוָה֙,Яхве,Господь
ВЗ,genesis,Бытие,31,10,0,וַיְהִ֗י,"и, оно был",и было
ВЗ,genesis,Бытие,31,14,4,ל֑וֹ,"к, его",к нему
ВЗ,genesis,Бытие,31,20,9,ל֔וֹ,"к, его",к нему
ВЗ,genesis,Бытие,31,21,4,ל֔וֹ,"принадлежал к, его",принадлежал к нему
ВЗ,genesis,Бытие,31,22,0,וַיֻּגַּ֥ד,"и, оно был сказал",и было сказал
ВЗ,genesis,Бытие,31,24,8,ל֗וֹ,"к, его",к нему
ВЗ,genesis,Бытие,31,29,11,לֵאמֹ֗ר,"к, говоря",говоря
ВЗ,genesis,Бытие,31,33,12,מֵאֹ֣הֶל,"от, шатёр",из шатра
ВЗ,genesis,Бытие,31,49,4,יְהוָ֖ה,Яхве,Господь
ВЗ,genesis,Бытие,33,13,1,אֵלָ֗יו,"к, его",к нему
ВЗ,genesis,Бытие,34,4,5,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,34,8,3,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,34,8,12,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,34,14,12,ל֣וֹ,"принадлежит к, его",принадлежит к нему
ВЗ,genesis,Бытие,34,20,11,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,genesis,Бытие,34,25,0,וַיְהִי֩,"и, оно был",и было
ВЗ,genesis,Бытие,35,5,1,וַיְהִ֣י\׀,"и, оно был",и было
ВЗ,genesis,Бытие,35,7,11,אֵלָיו֙,"к, его",к нему
ВЗ,genesis,Бытие,35,10,1,ל֥וֹ,"к, его",к нему
ВЗ,genesis,Бытие,35,11,1,ל֨וֹ,"к, его",к нему
ВЗ,genesis,Бытие,35,16,3,וַֽיְהִי\־,"и, оно был",и было
ВЗ,genesis,Бытие,35,17,0,וַיְהִ֥י,"и, оно был",и было
ВЗ,genesis,Бытие,35,18,0,וַיְהִ֞י,"и, оно был",и было
ВЗ,genesis,Бытие,35,18,11,ל֥וֹ,"к, его",к нему
ВЗ,genesis,Бытие,35,22,0,וַיְהִ֗י,"и, оно был",и было
ВЗ,genesis,Бытие,35,26,11,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,36,5,13,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,37,4,12,דַּבְּר֥וֹ,"к говорить к, его",к говорить к нему
ВЗ,genesis,Бытие,37,8,1,לוֹ֙,"к, его",к нему
ВЗ,genesis,Бытие,37,10,9,ל֔וֹ,"к, его",к нему
ВЗ,genesis,Бытие,37,13,12,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,37,14,1,ל֗וֹ,"к, его",к нему
ВЗ,genesis,Бытие,37,15,7,לֵאמֹ֖ר,"к, говоря",говоря
ВЗ,genesis,Бытие,37,23,0,וַֽיְהִ֕י,"и, оно был",и было
ВЗ,genesis,Бытие,38,1,0,וַֽיְהִי֙,"и, оно был",и было
ВЗ,genesis,Бытие,38,7,6,יְהוָ֑ה,Яхве,Господь
ВЗ,genesis,Бытие,38,7,8,יְהוָֽה\׃,Яхве,Господь
ВЗ,genesis,Бытие,38,9,4,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,38,9,7,וְהָיָ֞ה,"и, оно был",и было
ВЗ,genesis,Бытие,38,10,0,וַיֵּ֛רַע,"и, оно был зло",и было зло
ВЗ,genesis,Бытие,38,10,2,יְהוָ֖ה,Яхве,Господь
ВЗ,genesis,Бытие,38,13,0,וַיֻּגַּ֥ד,"и, оно был сказал",и было сказал
ВЗ,genesis,Бытие,38,13,2,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,38,14,22,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,38,18,17,לֽוֹ\׃,"к, его",к нему
ВЗ,genesis,Бытие,38,21,4,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,38,24,0,וַיְהִ֣י\׀,"и, оно был",и было
ВЗ,genesis,Бытие,38,24,3,וַיֻּגַּ֨ד,"и, оно был сказал",и было сказал
ВЗ,genesis,Бытие,38,24,5,לֵֽאמֹר֙,"к, говоря",говоря
ВЗ,genesis,Бытие,38,25,6,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,38,25,10,לּ֔וֹ,"принадлежать к, его",принадлежать к нему
ВЗ,genesis,Бытие,38,27,0,וַיְהִ֖י,"и, оно был",и было
ВЗ,genesis,Бытие,38,28,0,וַיְהִ֥י,"и, оно был",и было
ВЗ,genesis,Бытие,38,28,10,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,38,29,0,וַיְהִ֣י\׀,"и, оно был",и было
ВЗ,genesis,Бытие,39,2,1,יְהוָה֙,Яхве,Господь
ВЗ,genesis,Бытие,39,3,3,יְהוָ֖ה,Яхве,Господь
ВЗ,genesis,Бытие,39,3,9,יְהוָ֖ה,Яхве,Господь
ВЗ,genesis,Бытие,39,4,11,ל֖וֹ,"принадлежал к, его",принадлежал к нему
ВЗ,genesis,Бытие,39,5,0,וַיְהִ֡י,"и, оно был",и было
ВЗ,genesis,Бытие,39,5,9,ל֔וֹ,"принадлежал к, его",принадлежал к нему
ВЗ,genesis,Бытие,39,5,11,יְהוָ֛ה,Яхве,Господь
ВЗ,genesis,Бытие,39,5,17,וַיְהִ֞י,"и, оно был",и было
ВЗ,genesis,Бытие,39,5,19,יְהוָה֙,Яхве,Господь
ВЗ,genesis,Бытие,39,5,23,ל֔וֹ,"принадлежал к, его",принадлежал к нему
ВЗ,genesis,Бытие,39,6,3,לוֹ֮,"принадлежал к, его",принадлежал к нему
ВЗ,genesis,Бытие,39,7,0,וַיְהִ֗י,"и, оно был",и было
ВЗ,genesis,Бытие,39,8,15,ל֖וֹ,"принадлежит к, его",принадлежит к нему
ВЗ,genesis,Бытие,39,10,0,וַיְהִ֕י,"и, оно был",и было
ВЗ,genesis,Бытие,39,11,0,וַיְהִי֙,"и, оно был",и было
ВЗ,genesis,Бытие,39,12,2,לֵאמֹ֖ר,"к, говоря",говоря
ВЗ,genesis,Бытие,39,13,0,וַיְהִי֙,"и, оно был",и было
ВЗ,genesis,Бытие,39,14,5,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,39,15,0,וַיְהִ֣י,"и, оно был",и было
ВЗ,genesis,Бытие,39,17,1,אֵלָ֔יו,"к, его",к нему
ВЗ,genesis,Бытие,39,17,4,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,39,18,0,וַיְהִ֕י,"и, оно был",и было
ВЗ,genesis,Бытие,39,19,0,וַיְהִי֩,"и, оно был",и было
ВЗ,genesis,Бытие,39,19,8,אֵלָיו֙,"к, его",к нему
ВЗ,genesis,Бытие,39,19,9,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,39,21,1,יְהוָה֙,Яхве,Господь
ВЗ,genesis,Бытие,39,21,5,אֵלָ֖יו,"к, его",к нему
ВЗ,genesis,Бытие,39,23,10,יְהוָ֖ה,Яхве,Господь
ВЗ,genesis,Бытие,39,23,15,יְהוָ֥ה,Яхве,Господь
ВЗ,genesis,Бытие,40,1,0,וַיְהִ֗י,"и, оно был",и было
ВЗ,genesis,Бытие,40,7,9,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,40,8,1,אֵלָ֔יו,"к, его",к нему
ВЗ,genesis,Бытие,40,9,7,ל֔וֹ,"к, его",к нему
ВЗ,genesis,Бытие,40,12,1,לוֹ֙,"к, его",к нему
ВЗ,genesis,Бытие,40,20,0,וַיְהִ֣י\׀,"и, оно был",и было
ВЗ,genesis,Бытие,41,1,0,וַיְהִ֕י,"и, оно был",и было
ВЗ,genesis,Бытие,41,8,0,וַיְהִ֤י,"и, оно был",и было
ВЗ,genesis,Бытие,41,8,2,וַתִּפָּ֣עֶם,"и, оно был трублед",и было трублед
ВЗ,genesis,Бытие,41,9,5,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,41,12,8,ל֔וֹ,"к, его",к нему
ВЗ,genesis,Бытие,41,13,0,וַיְהִ֛י,"и, оно был",и было
ВЗ,genesis,Бытие,41,15,12,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,41,16,4,לֵאמֹ֖ר,"к, говоря",говоря
ВЗ,genesis,Бытие,41,37,0,וַיִּיטַ֥ב,"и, оно был хороший",и было хороший
ВЗ,genesis,Бытие,41,43,5,ל֔וֹ,"принадлежал к, его",принадлежал к нему
ВЗ,genesis,Бытие,41,45,7,ל֣וֹ,"к, его",к нему
ВЗ,genesis,Бытие,41,50,5,תָּב֖וֹא,оно пришёл,было
ВЗ,genesis,Бытие,41,50,10,לּוֹ֙,"к, его",к нему
ВЗ,genesis,Бытие,41,54,8,וַיְהִ֤י,"и, оно был",и было
ВЗ,genesis,Бытие,41,55,0,וַתִּרְעַב֙,"и, оно был голодный",и было голодный
ВЗ,genesis,Бытие,41,56,14,וַיֶּחֱזַ֥ק,"и, оно был севере",и было севере
ВЗ,genesis,Бытие,42,4,12,יִקְרָאֶ֖נּוּ,"оно должен случиться к, его",оно должен случиться к нему
ВЗ,genesis,Бытие,42,6,14,ל֥וֹ,"к, его",к нему
ВЗ,genesis,Бытие,42,10,1,אֵלָ֖יו,"к, его",к нему
ВЗ,genesis,Бытие,42,14,7,לֵאמֹ֖ר,"к, говоря",говоря
ВЗ,genesis,Бытие,42,22,3,לֵאמֹ֗ר,"к, говоря",говоря
ВЗ,genesis,Бытие,42,22,7,לֵאמֹ֛ר,"к, говоря",говоря
ВЗ,genesis,Бытие,42,25,10,שַׂקּ֔וֹ,"сакк, его",сакк нему
ВЗ,genesis,Бытие,42,27,3,שַׂקּ֗וֹ,"сакк, его",сакк нему
ВЗ,genesis,Бытие,42,27,14,אַמְתַּחְתּֽוֹ\׃,"сакк, его",сакк нему
ВЗ,genesis,Бытие,42,28,14,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,42,29,7,ל֔וֹ,"к, его",к нему
ВЗ,genesis,Бытие,42,29,12,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,genesis,Бытие,42,31,1,אֵלָ֖יו,"к, его",к нему
ВЗ,genesis,Бытие,42,35,0,וַיְהִ֗י,"и, оно был",и было
ВЗ,genesis,Бытие,42,35,8,בְּשַׂקּ֑וֹ,"был в, сакк, его","был в, сакк нему"
ВЗ,genesis,Бытие,42,37,4,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,42,38,11,וּקְרָאָ֤הוּ,"и, оно будет случиться к, его","и, оно будет случиться к нему"
ВЗ,genesis,Бытие,43,2,0,וַיְהִ֗י,"и, оно был",и было
ВЗ,genesis,Бытие,43,3,1,אֵלָ֛יו,"к, его",к нему
ВЗ,genesis,Бытие,43,3,3,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,43,3,8,לֵאמֹר֙,"к, говоря",говоря
ВЗ,genesis,Бытие,43,7,6,לֵאמֹ֗ר,"к, говоря",говоря
ВЗ,genesis,Бытие,43,7,14,ל֔וֹ,"к, его",к нему
ВЗ,genesis,Бытие,43,19,8,אֵלָ֖יו,"к, его",к нему
ВЗ,genesis,Бытие,43,21,0,וַֽיְהִ֞י,"и, оно был",и было
ВЗ,genesis,Бытие,43,21,12,אַמְתַּחְתּ֔וֹ,"сакк, его",сакк нему
ВЗ,genesis,Бытие,43,23,13,בָּ֣א,оно пришёл,было
ВЗ,genesis,Бытие,43,26,4,ל֛וֹ,"к, его",к нему
ВЗ,genesis,Бытие,43,26,11,ל֖וֹ,"к, его",к нему
ВЗ,genesis,Бытие,43,34,5,וַתֵּ֜רֶב,"и, оно был великий",и было великий
ВЗ,genesis,Бытие,44,1,5,לֵאמֹר֒,"к, говоря",говоря
ВЗ,genesis,Бытие,44,1,18,אַמְתַּחְתּֽוֹ\׃,"сакк, его",сакк нему
ВЗ,genesis,Бытие,44,7,1,אֵלָ֔יו,"к, его",к нему
ВЗ,genesis,Бытие,44,11,4,אַמְתַּחְתּ֖וֹ,"сакк, его",сакк нему
ВЗ,genesis,Бытие,44,11,8,אַמְתַּחְתּֽוֹ\׃,"сакк, его",сакк нему
ВЗ,genesis,Бытие,44,12,5,וַיִּמָּצֵא֙,"и, оно был нашёл",и было нашёл
ВЗ,genesis,Бытие,44,18,1,אֵלָ֜יו,"к, его",к нему
ВЗ,genesis,Бытие,44,19,4,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,44,24,0,וַיְהִי֙,"и, оно был",и было
ВЗ,genesis,Бытие,44,24,7,ל֔וֹ,"к, его",к нему
ВЗ,genesis,Бытие,44,29,6,וְקָרָ֣הוּ,"и, оно будет случиться к, его","и, оно будет случиться к нему"
ВЗ,genesis,Бытие,44,32,7,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,45,9,5,אֵלָ֗יו,"к, его",к нему
ВЗ,genesis,Бытие,45,16,4,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,45,16,8,וַיִּיטַב֙,"и, оно был хороший",и было хороший
ВЗ,genesis,Бытие,45,26,1,ל֜וֹ,"к, его",к нему
ВЗ,genesis,Бытие,45,26,2,לֵאמֹ֗ר,"к, говоря",говоря
ВЗ,genesis,Бытие,45,27,1,אֵלָ֗יו,"к, его",к нему
ВЗ,genesis,Бытие,46,1,4,ל֔וֹ,"принадлежал к, его",принадлежал к нему
ВЗ,genesis,Бытие,46,20,0,וַיִּוָּלֵ֣ד,"и, оно был рождённый",и было рождённый
ВЗ,genesis,Бытие,46,20,6,לּוֹ֙,"к, его",к нему
ВЗ,genesis,Бытие,46,27,4,ל֥וֹ,"к, его",к нему
ВЗ,genesis,Бытие,46,29,9,אֵלָ֗יו,"к, его",к нему
ВЗ,genesis,Бытие,46,31,11,אֵלָ֔יו,"к, его",к нему
ВЗ,genesis,Бытие,47,5,4,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,47,15,0,וַיִּתֹּ֣ם,"и, оно был завершил",и было завершил
ВЗ,genesis,Бытие,47,15,11,לֵאמֹר֙,"к, говоря",говоря
ВЗ,genesis,Бытие,47,18,0,וַתִּתֹּם֮,"и, оно был завершил",и было завершил
ВЗ,genesis,Бытие,47,18,4,אֵלָ֜יו,"к, его",к нему
ВЗ,genesis,Бытие,47,18,8,לוֹ֙,"к, его",к нему
ВЗ,genesis,Бытие,47,28,7,וַיְהִ֤י,"и, оно был",и было
ВЗ,genesis,Бытие,47,29,8,לוֹ֙,"к, его",к нему
ВЗ,genesis,Бытие,47,31,4,ל֑וֹ,"к, его",к нему
ВЗ,genesis,Бытие,48,1,0,וַיְהִ֗י,"и, оно был",и было
ВЗ,genesis,Бытие,48,10,9,אֵלָ֔יו,"к, его",к нему
ВЗ,genesis,Бытие,48,13,15,אֵלָֽיו\׃,"к, его",к нему
ВЗ,genesis,Бытие,48,17,10,וַיֵּ֣רַע,"и, оно был дисплеасинг",и было дисплеасинг
ВЗ,genesis,Бытие,48,20,3,לֵאמוֹר֒,"к, говоря",говоря
ВЗ,genesis,Бытие,48,20,7,לֵאמֹ֔ר,"к, говоря",говоря
ВЗ,genesis,Бытие,49,10,11,וְל֖וֹ,"и, будет принадлежать к, его","и, будет принадлежать к нему"
ВЗ,genesis,Бытие,49,18,2,יְהוָֽה\׃,О Яхве,О Господь
ВЗ,genesis,Бытие,49,19,2,יְגוּדֶ֑נּוּ,"оно будет аттакк, его",оно будет аттакк нему
ВЗ,genesis,Бытие,49,23,0,וַֽיְמָרֲרֻ֖הוּ,"и, они показал биттернесс к, его","и, они показал биттернесс к нему"
ВЗ,genesis,Бытие,49,24,2,קַשְׁתּ֔וֹ,"лук, его",лук нему
ВЗ,genesis,Бытие,50,1,8,לֽוֹ\׃,"к, его",к нему
ВЗ,genesis,Бытие,50,4,8,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,50,4,18,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,genesis,Бытие,50,5,2,לֵאמֹ֗ר,"к, говоря",говоря
ВЗ,genesis,Бытие,50,9,6,וַיְהִ֥י,"и, оно был",и было
ВЗ,genesis,Бытие,50,16,3,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,genesis,Бытие,50,16,8,לֵאמֹֽר\׃,"к, говоря",говоря
ВЗ,genesis,Бытие,50,17,22,אֵלָֽיו\׃,"к, его",к нему
ВЗ,genesis,Бытие,50,25,5,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,exodus,Исход,1,5,0,וַֽיְהִ֗י,"и, оно был",и было
ВЗ,exodus,Исход,1,7,8,וַתִּמָּלֵ֥א,"и, оно был наполнил",и было наполнил
ВЗ,exodus,Исход,1,21,0,וַיְהִ֕י,"и, оно был",и было
ВЗ,exodus,Исход,1,22,4,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,exodus,Исход,2,4,6,לֽוֹ\׃,"к, его",к нему
ВЗ,exodus,Исход,2,11,0,וַיְהִ֣י\׀,"и, оно был",и было
ВЗ,exodus,Исход,2,20,10,ל֖וֹ,"к, его",к нему
ВЗ,exodus,Исход,2,23,0,וַיְהִי֩,"и, оно был",и было
ВЗ,exodus,Исход,3,2,2,יְהֹוָ֥ה,Яхве,Господь
ВЗ,exodus,Исход,3,2,3,אֵלָ֛יו,"к, его",к нему
ВЗ,exodus,Исход,3,4,1,יְהוָ֖ה,Яхве,Господь
ВЗ,exodus,Исход,3,4,6,אֵלָ֨יו,"к, его",к нему
ВЗ,exodus,Исход,3,7,1,יְהוָ֔ה,Яхве,Господь
ВЗ,exodus,Исход,3,15,10,יְהוָ֞ה,Яхве,Господь
ВЗ,exodus,Исход,3,16,7,יְהוָ֞ה,Яхве,Господь
ВЗ,exodus,Исход,3,16,16,לֵאמֹ֑ר,"к, говоря",говоря
ВЗ,exodus,Исход,3,18,10,אֵלָיו֙,"к, его",к нему
ВЗ,exodus,Исход,3,18,11,יְהוָ֞ה,Яхве,Господь
ВЗ,exodus,Исход,3,18,24,לַֽיהוָ֥ה,"к, Яхве","к, Господь"
ВЗ,exodus,Исход,4,1,15,יְהוָֽה\׃,Яхве,Господь
ВЗ,exodus,Исход,4,2,1,אֵלָ֛יו,"к, его",к нему
ВЗ,exodus,Исход,4,2,2,יְהוָ֖ה,Яхве,Господь
